id,addresses,addresses_extra,names,risks,risk_count
2ca31545-ca06-4621-b2fd-da3339ffe624,['89.253.228.145'],[],"['PARTNER.RANDEWOO.RU', 'VPS-1061557-21772.HOST4G.RU', 'DECOR-VIP.RU', 'PLESK']","['Asset OS past EOL', 'Linux instances vulnerable to PwnKit', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",4
92917691-d620-4914-b219-037c2d49b419,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
949ba7a3-339e-4243-a8e4-b16dfa619d25,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
12092c7e-993e-494c-ab83-2402455365cf,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
f9d3b1b8-9cc3-4d9c-a8b7-e73824239910,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
7897924f-64a4-4433-abe2-de01c1aea81d,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
cb2c72e0-4d62-49a8-9420-8e1cccc3165f,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
261195fe-0cbc-4e3c-a088-e6ab1bcb721e,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
364498fc-06f8-4496-95cd-8d035614a7e7,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
584127a7-1373-4a86-80bf-c439bf6cb7c6,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
7dba43cb-f010-485a-a088-28ab19bfdebf,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
1896b18f-54c7-4c52-b1e7-4b644a85a35c,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
74d5514d-10bd-4502-aa7c-66aef9e8f331,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
29cd9c42-c871-4856-82e5-63928027d0bb,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
297cefec-5995-49bc-9056-012948aafc67,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
cdb0995b-e7f6-4a25-b0c3-dc3a4c7bcd23,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
10a79e82-f0a8-45da-9f71-a77eee0c522a,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
e632e2b2-b256-49c5-808b-1555ac73c934,"['104.18.42.130', '172.64.145.126']",[],"['DEV.CONFLUENCE.JNJ.COM', 'QA.CONFLUENCE.JNJ.COM']",['Confluence Servers'],1
0ce3e33c-56a6-4aa6-a34e-e2c4027a171a,['220.202.22.136'],[],"['WUHAN03.IACCESS.HUAWEI.COM', 'HUAWEI.COM', 'IACCESS-.HUAWEI.COM', 'IACCESS.HUAWEI.COM']",['Services allowing SSLv2 and SSLv3 connections'],1
3f5b39d1-482e-4210-8fd2-913e5b54f090,['13.66.56.75'],[],"['WWW.ONETOUCH.PEPSICO.COM', 'FLNAOTPRODVM.CLOUDAPP.NET']",['Services allowing SSLv2 and SSLv3 connections'],1
4bdb909b-0342-4f3c-a530-f56d9813bafa,['14.137.139.12'],[],"['GERCLOUD1.IACCESS.HUAWEI.COM', 'HUAWEI.COM', 'IACCESS-.HUAWEI.COM', 'IACCESS.HUAWEI.COM']",['Services allowing SSLv2 and SSLv3 connections'],1
869948c7-6d16-4976-a7b5-902769752a3d,['14.137.173.198'],[],"['NIGCLOULD1.IACCESS.HUAWEI.COM', 'ECS-14-137-173-198.COMPUTE.HWCLOUDS-DNS.COM', 'HUAWEI.COM', 'IACCESS-.HUAWEI.COM', 'IACCESS.HUAWEI.COM']",['Services allowing SSLv2 and SSLv3 connections'],1
cebf3567-8fad-4fc7-825b-f24bcb6065a2,['119.8.242.213'],[],"['APP-HK.HUAWEI.COM', 'ECS-119-8-242-213.COMPUTE.HWCLOUDS-DNS.COM', 'HUAWEI.COM']",['Services allowing SSLv2 and SSLv3 connections'],1
edea0b42-9de7-4350-b5f1-dd07f190c405,['125.17.168.17'],[],"['IND4.IACCESS.HUAWEI.COM', 'HUAWEI.COM', 'IACCESS-.HUAWEI.COM', 'IACCESS.HUAWEI.COM']",['Services allowing SSLv2 and SSLv3 connections'],1
55bf269b-9661-48b2-a78c-bbc7d7b3fa13,['8.8.8.8'],"['8.8.4.4', '2001:4860:4860::64', '2001:4860:4860::6464', '2001:4860:4860::8844', '2001:4860:4860::8888']","['DNS64.DNS.GOOGLE', '8888.GOOGLE', 'DNS.GOOGLE', 'DNS.GOOGLE.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike']",2
1995ee84-0a0c-4157-807b-afd8c66b135d,['13.65.211.223'],[],['OPSMAN.PEPDFDEV.PEPSICO.COM'],"['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
f3d65a2f-a9af-41e2-8da4-001017c53f7b,['13.66.56.75'],[],"['WWW.ONETOUCH.PEPSICO.COM', 'FLNAOTPRODVM.CLOUDAPP.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
5c307e03-9b20-41c9-aea6-e5481f3e3e1a,['13.68.251.170'],[],['JNJCMGPROD1.JNJ.COM'],"['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
87ba49b4-23d1-41a4-8e1e-a7bf6d37736c,['13.84.42.35'],[],"['WWW.LATINAMERICABEVERAGES.PEPSICO.COM', 'LATINAMERICABEVERAGES.PEPSICO.COM', 'AZURE-MOBILE.NET', 'AZUREWEBSITES.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
89ccf6c9-37b2-4f6c-89f9-18b3ba1f7738,['13.84.227.164'],[],"['PROCEEDIX.PEPSICO.COM', 'AZUREWEBSITES.NET', 'AZURE-MOBILE.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
04b42d7b-6e65-4edd-8493-cef17743e46e,['13.107.213.40'],[],"['API-SCUS.PORTALCOBROS.PEPSICO.COM', 'SODASTREAMPROFESSIONAL.PREPROD.PEPSICO.COM', 'ADMIN-EUS.PORTALCOBROS.QA.PEPSICO.COM', 'ADMIN.SNACKBACK-FD.AU.CEP.PEPSICO.COM', 'ADMIN.SNACKBACK-FD.AU.CEP.QA.PEPSICO.COM', 'API-SUK.DOPAPAC.PEPSICO.COM', 'AZUREEDGE.NET', 'BOBCAT-WT-FUNCTIONS-DEV.PEPSICO.COM', 'BOBCAT-WT-FUNCTIONS-QA.PEPSICO.COM', 'BOBCATFD-DEV.PEPSICO.COM', 'BOBCATFD-QA.PEPSICO.COM', 'DOPAPAC-GWC.QA.PEPSICO.COM', 'MEDIA.MICROSOFTSTREAM.COM', 'ORIGIN.MEDIASERVICES.WINDOWS.NET', 'PEPSENSE.PREPROD.PEPSICO.COM', 'PEPSENSE.QA.PEPSICO.COM', 'SODASTREAMPROFESSIONAL.PEPSICO.COM', 'STREAMING.MEDIASERVICES.WINDOWS.NET', 'TOUCHLESS-DEV.PEPSICO.COM', 'TOUCHLESS-QA.PEPSICO.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
5b17dee3-d152-4c4a-9c9d-d4d61715c231,['13.107.246.40'],[],"['BOBCAT-WT-FUNCTIONS-QA.PEPSICO.COM', 'SODASTREAMPROFESSIONAL.PREPROD.PEPSICO.COM', 'ADMIN-EUS.PORTALCOBROS.QA.PEPSICO.COM', 'ADMIN.PORTALCOBROS.QA.PEPSICO.COM', 'ADMIN.SNACKBACK-FD.AU.CEP.PEPSICO.COM', 'ADMIN.SNACKBACK-FD.AU.CEP.QA.PEPSICO.COM', 'API-SCUS.PORTALCOBROS.PEPSICO.COM', 'API-SUK.DOPAPAC.PEPSICO.COM', 'AZUREEDGE.NET', 'BOBCAT-WT-FUNCTIONS-DEV.PEPSICO.COM', 'BOBCATFD-DEV.PEPSICO.COM', 'BOBCATFD-QA.PEPSICO.COM', 'DOPAPAC-GWC.QA.PEPSICO.COM', 'MEDIA.MICROSOFTSTREAM.COM', 'ORIGIN.MEDIASERVICES.WINDOWS.NET', 'PEPSENSE-EUS.PREPROD.PEPSICO.COM', 'PEPSENSE-SCUS.PREPROD.PEPSICO.COM', 'PEPSENSE.PREPROD.PEPSICO.COM', 'PEPSENSE.QA.PEPSICO.COM', 'PORTALCOBROS.QA.PEPSICO.COM', 'SODASTREAMPROFESSIONAL.PEPSICO.COM', 'STREAMING.MEDIASERVICES.WINDOWS.NET', 'TOUCHLESS-DEV.PEPSICO.COM', 'TOUCHLESS-QA.PEPSICO.COM', 'WWW.ADMIN-EUS.PORTALCOBROS.QA.PEPSICO.COM', 'WWW.ADMIN.PORTALCOBROS.QA.PEPSICO.COM', 'WWW.PORTALCOBROS.QA.PEPSICO.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
7fd1652b-0b15-43d6-af99-28f430bbfcc0,['20.23.35.116'],[],"['SIT-EU-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-CS1-CORELLA.REN.APPS.GE.COM', 'SIT-AS-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-B1-CORELLA.REN.APPS.GE.COM', 'SIT-B2-CORELLA.REN.APPS.GE.COM', 'SIT-B3-CORELLA.REN.APPS.GE.COM', 'SIT-B4-CORELLA.REN.APPS.GE.COM', 'SIT-BAR-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-BG-CORELLA.REN.APPS.GE.COM', 'SIT-BLR-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-CITRIX-CORELLA.REN.APPS.GE.COM', 'SIT-CORELLA.REN.APPS.GE.COM', 'SIT-CRIS-CORELLA.REN.APPS.GE.COM', 'SIT-CS2-CORELLA.REN.APPS.GE.COM', 'SIT-DB-CORELLA.REN.APPS.GE.COM', 'SIT-ES1-CORELLA.REN.APPS.GE.COM', 'SIT-ES2-CORELLA.REN.APPS.GE.COM', 'SIT-F1-CORELLA.REN.APPS.GE.COM', 'SIT-F2-CORELLA.REN.APPS.GE.COM', 'SIT-F3-CORELLA.REN.APPS.GE.COM', 'SIT-F4-CORELLA.REN.APPS.GE.COM', 'SIT-F5-CORELLA.REN.APPS.GE.COM', 'SIT-F6-CORELLA.REN.APPS.GE.COM', 'SIT-GVL-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-QTO-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-SAO-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-SHG-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-SLZ-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-US-VAULT-CORELLA.REN.APPS.GE.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
6eda0b95-612f-47a4-9df5-da05508fab7c,['20.23.35.116'],[],"['SIT-EU-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-CS1-CORELLA.REN.APPS.GE.COM', 'SIT-AS-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-B1-CORELLA.REN.APPS.GE.COM', 'SIT-B2-CORELLA.REN.APPS.GE.COM', 'SIT-B3-CORELLA.REN.APPS.GE.COM', 'SIT-B4-CORELLA.REN.APPS.GE.COM', 'SIT-BAR-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-BG-CORELLA.REN.APPS.GE.COM', 'SIT-BLR-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-CITRIX-CORELLA.REN.APPS.GE.COM', 'SIT-CORELLA.REN.APPS.GE.COM', 'SIT-CRIS-CORELLA.REN.APPS.GE.COM', 'SIT-CS2-CORELLA.REN.APPS.GE.COM', 'SIT-DB-CORELLA.REN.APPS.GE.COM', 'SIT-ES1-CORELLA.REN.APPS.GE.COM', 'SIT-ES2-CORELLA.REN.APPS.GE.COM', 'SIT-F1-CORELLA.REN.APPS.GE.COM', 'SIT-F2-CORELLA.REN.APPS.GE.COM', 'SIT-F3-CORELLA.REN.APPS.GE.COM', 'SIT-F4-CORELLA.REN.APPS.GE.COM', 'SIT-F5-CORELLA.REN.APPS.GE.COM', 'SIT-F6-CORELLA.REN.APPS.GE.COM', 'SIT-GVL-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-QTO-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-SAO-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-SHG-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-SLZ-VAULT-CORELLA.REN.APPS.GE.COM', 'SIT-US-VAULT-CORELLA.REN.APPS.GE.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
6b86deb2-d0e0-4187-a4f1-3ac409de134e,['20.40.202.2'],[],"['JABRA-ADMIN.MYVIDEO.GE.COM', 'AZUREWEBSITES.NET', 'AZURE-MOBILE.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
27808104-1396-4bbc-924d-fef6c45efa7f,['20.40.202.2'],[],"['JABRA-ADMIN.MYVIDEO.GE.COM', 'AZUREWEBSITES.NET', 'AZURE-MOBILE.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
e4be8614-88a7-4b17-a50e-1511451008f6,['20.49.104.7'],[],"['MULTIVERSE.APPS.GE.COM', 'AZUREWEBSITES.NET', 'AZURE-MOBILE.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
55acd685-c011-4f22-95ae-4e077de1e243,['20.49.104.7'],[],"['MULTIVERSE.APPS.GE.COM', 'AZUREWEBSITES.NET', 'AZURE-MOBILE.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
a5931d6c-542a-40ff-baac-735a444ace94,['20.49.174.45'],[],"['KSADMSHHDQA.PEPSICO.COM', 'NEWSPAGESIMBAHHCQA.PEPSICO.COM', 'KSADMSHHD.PEPSICO.COM', 'NEWSPAGESIMBAHHC.PEPSICO.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
8a9c0278-78f9-4cd2-bce8-296ee00b757e,['20.49.244.69'],[],['DMSHHDQA.PEPSICO.COM'],"['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
6379e4bd-0711-4de5-98d3-7bcf08e6866e,['20.53.71.114'],[],"['ANZDMSQATEMP.PEPSICO.COM', 'PEPWDS33994', 'PEPWDS33994.CWW.PEP.PVT', 'TAIWANDMSQA.PEPSICO.COM', 'UATHRISPAKBU.PEPSICO.COM', 'WWW.UATHRISPAKBU.PEPSICO.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
33d20d48-9b2f-4561-ba47-c4995832c060,['20.110.100.240'],[],"['PMAIL.JNJ.COM', 'PMAIL.METRICS.JNJ.COM']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
dec3f5ac-bca4-4b4c-b9ea-80bc655466cc,['20.118.40.6'],[],"['JABRA-BACKEND.MYVIDEO.GE.COM', 'AZURE-MOBILE.NET', 'AZUREWEBSITES.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
151f2d7f-f90a-431a-b91e-ee22e5dd26b3,['20.118.48.4'],[],"['JABRA-ANALYTICS.MYVIDEO.GE.COM', 'AZURE-MOBILE.NET', 'AZUREWEBSITES.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
ffa2cc9c-bf7e-44d7-80dd-a40f06c42242,['20.118.48.4'],[],"['JABRA-ANALYTICS.MYVIDEO.GE.COM', 'AZURE-MOBILE.NET', 'AZUREWEBSITES.NET', 'SCM.AZURE-MOBILE.NET', 'SCM.AZUREWEBSITES.NET', 'SSO.AZUREWEBSITES.NET']","['Windows with vulnerable HTTP Trailer Support logic', 'Computing assets without CrowdStrike', ""Assets that haven't been scanned in 3 days""]",3
